"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1174","IBMSPSS: .BernardMarr  shares the #data and #analytics trends he is following this year: https://t.co/7aI3UE3jRW via Data_Informed",FALSE,0,NA,2017-01-18 14:58:10,FALSE,NA,"821733427229720576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Asesores75",0,FALSE,FALSE,NA,NA
"1175",".BernardMarr  shares the #data and #analytics trends he is following this year: https://t.co/2762nuecOA via Data_Informed",FALSE,0,NA,2017-01-18 14:58:04,FALSE,NA,"821733400482615296",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","FFontanot",0,FALSE,FALSE,NA,NA
"1176","Use #analytics to constantly learn about your customers. #WatsonCE #NRF17 #cognitive https://t.co/nKWZKH0nA9 https://t.co/jVUwwT6RX2",FALSE,0,NA,2017-01-18 14:57:52,FALSE,NA,"821733350830260224",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","mbentle",1,FALSE,FALSE,NA,NA
"1177","RT @jose_garde: Signature Fraud Detection- An Advanced Analytics Approach | Sourish Dey https://t.co/611W3OFOks #Analytics",FALSE,0,NA,2017-01-18 14:57:37,FALSE,NA,"821733286993072128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SkipShaw5",8,TRUE,FALSE,NA,NA
"1178","RT @EACCNY : RT 7 building blocks for #IoT #success: conceptualization, proof of concept, user application, #CRM &amp; #Analytics integ… …",FALSE,1,NA,2017-01-18 14:57:37,FALSE,NA,"821733286309400576",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Madrid_Brand",0,FALSE,FALSE,NA,NA
"1179","How SAS helps
  #customerloyalty blossom at @1800flowers #omnichannel #analytics https://t.co/BBdePV7cJB",FALSE,0,NA,2017-01-18 14:57:05,FALSE,NA,"821733151856857088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brookie2626",0,FALSE,FALSE,NA,NA
"1180","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:56:52,FALSE,NA,"821733100539539459",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","biconnections",29,TRUE,FALSE,NA,NA
"1181","RT @BIScorecard: blog: What's your New Year's resolutions for #data &amp; #analytics for 2017? #gartnerDA https://t.co/pEhoL2ixUy",FALSE,0,NA,2017-01-18 14:56:30,FALSE,NA,"821733005744099328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JTThurst0n",10,TRUE,FALSE,NA,NA
"1182","RT @StartGrowthHack: 7 building blocks for #IoT #success: conceptualization, proof of concept, user application, #CRM &amp; #Analytics integrat…",FALSE,0,NA,2017-01-18 14:56:27,FALSE,NA,"821732992938901504",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanPatenaude",34,TRUE,FALSE,NA,NA
"1183","RT @innova_scape: K2 Data Science: Where is your organization on the #datascience journey? #bigdata #analytics #machinelearning DLTS… https…",FALSE,0,NA,2017-01-18 14:56:09,FALSE,NA,"821732917726547969",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",6,TRUE,FALSE,NA,NA
"1184","How SAS helps #customerloyalty blossom at @1800flowers #omnichannel #analytics #SAS https://t.co/XMh69BZCin",FALSE,0,NA,2017-01-18 14:56:06,FALSE,NA,"821732905894477826",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GmbakerNC",0,FALSE,FALSE,NA,NA
"1185","RT @jose_garde: Excel 2016 – Building a Dashboard in Excel 2016 https://t.co/x8rv04Mfsd  #BusinessIntelligence #BI #Analytics",FALSE,0,NA,2017-01-18 14:55:55,FALSE,NA,"821732859908067328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",8,TRUE,FALSE,NA,NA
"1186","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:55:54,FALSE,NA,"821732855852204035",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",29,TRUE,FALSE,NA,NA
"1187","RT @AISOMAanalytics: How big data can improve cities and save lives.

#bigdata #SmartCity #HealthTech #analytics #society

https://t.co/KxI…",FALSE,0,NA,2017-01-18 14:55:46,FALSE,NA,"821732820305530880",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",2,TRUE,FALSE,NA,NA
"1188","RT @innova_scape: K2 Data Science: Where is your organization on the #datascience journey? #bigdata #analytics #machinelearning DLTS… https…",FALSE,0,NA,2017-01-18 14:55:40,FALSE,NA,"821732798037893120",NA,"<a href=""http://www.gagnelaw.ca"" rel=""nofollow"">Telco </a>","OttLegalRebels",6,TRUE,FALSE,NA,NA
"1189","New TC on #Process #analytics in #science and #industry
Guest Ed. RW Kessler #Reutlingen

Read the Editorial here:… https://t.co/75Ny6Ld107",FALSE,0,NA,2017-01-18 14:55:38,TRUE,NA,"821732787199897600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnalBioanalChem",0,FALSE,FALSE,NA,NA
"1190","RT @jose_garde: 2017 State of Analytics Adoption Report - - https://t.co/D1gJSdV4XC #Analytics",FALSE,0,NA,2017-01-18 14:55:28,FALSE,NA,"821732747836264448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",8,TRUE,FALSE,NA,NA
"1191","RT @kathdawson: Why Marketing Needs to Work With Analytics https://t.co/PFCj12kuVQ #marketing #analytics #content",FALSE,0,NA,2017-01-18 14:55:11,FALSE,NA,"821732674758967298",NA,"<a href=""https://medium.com/tuts-tips-and-tricks"" rel=""nofollow"">tutstipsandtricks</a>","TutsTipsTricks",5,TRUE,FALSE,NA,NA
"1192",".@BernardMarr  shares the #data and #analytics trends he is following this year: https://t.co/GAdkFVuYzK via @Data_Informed",FALSE,1,NA,2017-01-18 14:55:08,FALSE,NA,"821732660745818113",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","IBMSPSS",0,FALSE,FALSE,NA,NA
"1193","RT @jose_garde: IoT Analytics – Part 3 https://t.co/lDRhrtwmdc #InternetofThings #IoT #Analytics",FALSE,0,NA,2017-01-18 14:55:00,FALSE,NA,"821732630840430592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",9,TRUE,FALSE,NA,NA
"1194","RT @jose_garde: Changing the Finance Landscape with AI and Accelerated #Analytics https://t.co/sY4621VYJY #ArtificialIntelligence #AI #fina…",FALSE,0,NA,2017-01-18 14:54:58,FALSE,NA,"821732619423547392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",10,TRUE,FALSE,NA,NA
"1195","RT @jose_garde: The Analytics of You is not a Black Mirror, it's Snap-Able | Ching Ching Wang https://t.co/GacgxktqfT #Analytics",FALSE,0,NA,2017-01-18 14:54:52,FALSE,NA,"821732596333813760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",8,TRUE,FALSE,NA,NA
"1196","RT @jose_garde: Why Analytics needs intuition and (rock) music? | Thomas Hedegaard Rasmussen https://t.co/i5mtebPlxN #Analytics",FALSE,0,NA,2017-01-18 14:54:50,FALSE,NA,"821732586888265729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",8,TRUE,FALSE,NA,NA
"1197","RT @kathdawson: Why Marketing Needs to Work With Analytics https://t.co/PFCj12kuVQ #marketing #analytics #content",FALSE,0,NA,2017-01-18 14:54:50,FALSE,NA,"821732586389118976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnGCourtney",5,TRUE,FALSE,NA,NA
"1198","RT @jose_garde: Signature Fraud Detection- An Advanced Analytics Approach | Sourish Dey https://t.co/611W3OFOks #Analytics",FALSE,0,NA,2017-01-18 14:54:46,FALSE,NA,"821732570958274560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",8,TRUE,FALSE,NA,NA
"1199","RT @jose_garde: What constitutes best practice in #peopleanalytics ? | David Green https://t.co/x0NxHHY6fQ #Analytics",FALSE,0,NA,2017-01-18 14:54:42,FALSE,NA,"821732553996509186",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",10,TRUE,FALSE,NA,NA
"1200","#predictive news #analytics : We did it again! When we called #DOW down at time when it was up 40 in premarket

https://t.co/3NBVaFJnhJ",FALSE,1,NA,2017-01-18 14:54:39,FALSE,NA,"821732541346430976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","financialsentim",0,FALSE,FALSE,NA,NA
"1201","RT @jose_garde: 3 Tips for Communicating With Remote Analytics Specialists https://t.co/4MwlSMGb6m  #BusinessIntelligence #BI #Analytics",FALSE,0,NA,2017-01-18 14:54:39,FALSE,NA,"821732539962421249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",10,TRUE,FALSE,NA,NA
"1202","RT @4orgexcellence: 6 Phases of Quality #DataScience Projects

https://t.co/BpHOHqq1DF HT @KirkDBorne

#analytics #4org #cio #BigData https…",FALSE,0,NA,2017-01-18 14:54:39,FALSE,NA,"821732539828203529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4orgexcellence",1,TRUE,FALSE,NA,NA
"1203","RT @jose_garde: How to Get the Most out of #PowerBI https://t.co/v4MJxcqBip #BusinessIntelligence #BI #Analytics #microsoft",FALSE,0,NA,2017-01-18 14:54:37,FALSE,NA,"821732530760073219",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jgarcedi",9,TRUE,FALSE,NA,NA
"1204","RT @k2datascience: Where is your organization on the #datascience journey? #bigdata #analytics #machinelearning @DLTSolutions 
https://t.co…",FALSE,0,NA,2017-01-18 14:54:36,FALSE,NA,"821732526557425664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TheHealth_IT",14,TRUE,FALSE,NA,NA
"1205","Join in this Friday on twitter, 3pm CET, to learn about #IoT enabled #design innovation! #retail #analytics #saschat https://t.co/KmcxdRYcVB",FALSE,3,NA,2017-01-18 14:54:29,FALSE,NA,"821732500758294528",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ChristerBodell",1,FALSE,FALSE,NA,NA
"1206","#IBMStorage IBM Spectrum Control: Reduce overhead and lower costs for storage reclamation with advanced #analytics https://t.co/MVbW4fBTIQ",FALSE,0,NA,2017-01-18 14:54:26,FALSE,NA,"821732485541269506",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","bobby_gratz",0,FALSE,FALSE,NA,NA
"1207","RT @skemsley: The latest The BPM Daily! https://t.co/VxalLZBlc3 Thanks to @GeneHughson @kissflow @TheIRPANetwork #bpm #analytics",FALSE,0,NA,2017-01-18 14:54:21,FALSE,NA,"821732465605804033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kissflow",1,TRUE,FALSE,NA,NA
"1208","RT @4orgexcellence: Build your #Datascience team and mine for insights!

#bigdata #analytics #4org #dataviz #datamining #datamanagement #in…",FALSE,0,NA,2017-01-18 14:54:15,FALSE,NA,"821732440511311873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4orgexcellence",9,TRUE,FALSE,NA,NA
"1209","RT @InsightBrief: #CIOs will thwart #cybersecurity threats with behavioral #analytics in 2017 https://t.co/iX8R777gmn via @CIOonline #secur…",FALSE,0,NA,2017-01-18 14:54:02,FALSE,NA,"821732384668315650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","innovatic2000",2,TRUE,FALSE,NA,NA
"1210","RT @alancamillo: Great!!! Thanks @rystsov ! #BigData #Analytics @redisfeed #keyvalue #NoSQL https://t.co/870U3xTIdW",FALSE,0,NA,2017-01-18 14:53:51,FALSE,NA,"821732337721348096",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",1,TRUE,FALSE,NA,NA
"1211","RT @KirkDBorne: 10 Tools For Success in Your #BigData #Analytics Projects: https://t.co/TaGb26RwXE #abdsc #DataScience
(Graphic by @dhinchc…",FALSE,0,NA,2017-01-18 14:53:47,FALSE,NA,"821732324308029440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mlcfloraps",82,TRUE,FALSE,NA,NA
"1212","OttLegalRebels: RT 4orgexcellence: The #InternetOfThings requires a revolution in the world of #analytics!

#bigda… https://t.co/6gpTLZIfFB",FALSE,1,NA,2017-01-18 14:53:25,FALSE,NA,"821732231290961920",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","techguard1",0,FALSE,FALSE,NA,NA
"1213","RT @PaulTDenham: Predictive #analytics and #IoT https://t.co/3QJve9LuLN via @ThingsExpo @Ontegrity @CloudExpo #BigData https://t.co/8qRiOeZ…",FALSE,0,NA,2017-01-18 14:53:20,FALSE,NA,"821732209430171649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Paarlsg",28,TRUE,FALSE,NA,NA
"1214","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:52:52,FALSE,NA,"821732090320392192",NA,"<a href=""https://apps.twitter.com"" rel=""nofollow"">twitterbbatibot</a>","agent00124",29,TRUE,FALSE,NA,NA
"1215","The latest Max Moro Daily! https://t.co/ssrUvlZwBS #analytics",FALSE,0,NA,2017-01-18 14:52:48,FALSE,NA,"821732074193387520",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","moroam",0,FALSE,FALSE,NA,NA
"1216","Ever used @tweetchup ? Free and easy way to check #analytics - BTW whose tweeting from Hobart,Tazmania! https://t.co/ylaBPkimeN",FALSE,1,NA,2017-01-18 14:51:58,FALSE,NA,"821731867456077825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kabeerkshah",2,FALSE,FALSE,NA,NA
"1217","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:51:56,FALSE,NA,"821731857515630592",NA,"<a href=""http://cryptowellness.top"" rel=""nofollow"">rtwwere</a>","lionheart130878",29,TRUE,FALSE,NA,NA
"1218","RT @ModernMsp: ICYMI: CPUs over GPUs - that's the plan behind #Intel's #deeplearning framework #analytics #bigdata by @syegulalp https://t.…",FALSE,0,NA,2017-01-18 14:51:48,FALSE,NA,"821731823260553216",NA,"<a href=""http://www.confidential.com"" rel=""nofollow"">MBHootApp</a>","Michal92B",14,TRUE,FALSE,NA,NA
"1219","#analytics #website YouTube adds new in-app messaging feature on iOS and Android in Canada https://t.co/uEzuJUjiuT #clickcounter",FALSE,1,NA,2017-01-18 14:51:10,FALSE,NA,"821731664149626880",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","click_counter",0,FALSE,FALSE,NA,NA
"1220","#analytics #website YouTube adds new in-app messaging feature on iOS and Android in Canada https://t.co/GPcQK87SGs #clickcounter",FALSE,0,NA,2017-01-18 14:51:08,FALSE,NA,"821731654997655556",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","analytics_us",0,FALSE,FALSE,NA,NA
"1221","RT @stormid: Struggling with Google #Analytics? Check out this Beginner’s Guide to Organic Traffic Segmentation https://t.co/Cuv54Yf2g3 by…",FALSE,0,NA,2017-01-18 14:51:04,FALSE,NA,"821731638694518789",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","tquaide5",1,TRUE,FALSE,NA,NA
"1222","Did you know 88% of mobile users use #retail apps? @allreceipts #retail #analytics #mobile #omnichannel https://t.co/aePwtwWPwE",FALSE,4,NA,2017-01-18 14:51:01,FALSE,NA,"821731625969061888",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","StarCloudSvcs",1,FALSE,FALSE,NA,NA
"1223","""62% of businesses have no data analytics strategy: report"" https://t.co/ITYFrdsJPb from @Econsultancy #marketing #analytics #CMO #data",FALSE,1,NA,2017-01-18 14:51:00,FALSE,NA,"821731622986850308",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","evanpdunn",0,FALSE,FALSE,NA,NA
"1224","RT @SASBestPractice: @JillDyche cops to her own transformation. ""The older I get, the more agile I've become."" #BI #analytics #TheNewIT htt…",FALSE,0,NA,2017-01-18 14:50:58,FALSE,NA,"821731613390344193",NA,"<a href=""http://www.echoanalyticsgroup.com"" rel=""nofollow"">Kreynolds</a>","EAG_Kaittaylor",2,TRUE,FALSE,NA,NA
"1225","RT @Teradata: ""Things"" are getting better. Our Sundara Raman explains how #IoT networks are more powerful with #analytics. https://t.co/hLI…",FALSE,0,NA,2017-01-18 14:50:54,FALSE,NA,"821731597300940800",NA,"<a href=""http://www.echoanalyticsgroup.com"" rel=""nofollow"">dougsapp123!@#</a>","EAGCOPS",1,TRUE,FALSE,NA,NA
"1226","RT @retailwire: Is NPS a reliable enough metric to recommend it to a friend or colleague? #analytics #BigData
https://t.co/mRrCgJiycQ https…",FALSE,0,NA,2017-01-18 14:50:54,FALSE,NA,"821731596411764736",NA,"<a href=""http://www.echoanalyticsgroup.com"" rel=""nofollow"">dougsapp123!@#</a>","EAGCOPS",2,TRUE,FALSE,NA,NA
"1227","See our latest #Toronto, ON #job and click to apply: AVP, Media Relations - https://t.co/esQMhlpjqY #Analytics #Marketing #Hiring",FALSE,1,NA,2017-01-18 14:50:52,FALSE,NA,"821731586953527296",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","ManulifeJobs",1,FALSE,FALSE,"-79.3831843","43.653226"
"1228","RT @Cxcellence1st: Data doesn't speak for itself: the power of #dashboards &amp; #analytics for customer insights https://t.co/BkAbcZtLHC @Seco…",FALSE,0,NA,2017-01-18 14:50:50,FALSE,NA,"821731581735866368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SecondToNoneCX",1,TRUE,FALSE,NA,NA
"1229","RT @BrettRelander: Discover 7 Amazing Things #Twitter #Analytics Tools Can Tell You https://t.co/LIUWt8SpTu",FALSE,0,NA,2017-01-18 14:50:50,FALSE,NA,"821731581723344896",NA,"<a href=""http://www.echoanalyticsgroup.com"" rel=""nofollow"">dougsapp123!@#</a>","EAGCOPS",5,TRUE,FALSE,NA,NA
"1230","RT @SASBestPractice: @JillDyche cops to her own transformation. ""The older I get, the more agile I've become."" #BI #analytics #TheNewIT htt…",FALSE,0,NA,2017-01-18 14:50:37,FALSE,NA,"821731524903112704",NA,"<a href=""http://www.echoanalyticsgroup.com"" rel=""nofollow"">kaittaylorapp</a>","caybid",2,TRUE,FALSE,NA,NA
"1231","Give your #security staff a helping hand through the power of #analytics with IBM #Watson for #CyberSecurity https://t.co/jdLP5JjGeY",FALSE,0,NA,2017-01-18 14:50:06,FALSE,NA,"821731394904801280",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","bontesan",0,FALSE,FALSE,NA,NA
"1232","RT @AISOMAanalytics: How big data can improve cities and save lives.

#bigdata #SmartCity #HealthTech #analytics #society

https://t.co/KxI…",FALSE,0,NA,2017-01-18 14:50:02,FALSE,NA,"821731379952177154",NA,"<a href=""http://mattjewell.net"" rel=""nofollow"">SCBotBackend</a>","smartcityfeed",2,TRUE,FALSE,NA,NA
"1233","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:50:01,FALSE,NA,"821731376797982720",NA,"<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>","InstantMediaAna",29,TRUE,FALSE,NA,NA
"1234","""Instagram accounted for 70% of GQ’s social revenue last year"" https://t.co/6RCQCI33Xc from @MarketingLand #marketing #analytics #CMO #data",FALSE,0,NA,2017-01-18 14:50:01,FALSE,NA,"821731373539094528",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","evanpdunn",0,FALSE,FALSE,NA,NA
"1235","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:49:56,FALSE,NA,"821731354324901888",NA,"<a href=""http://www.wiomax.com/BigData"" rel=""nofollow"">WioData1</a>","WIOMAX_DC",29,TRUE,FALSE,NA,NA
"1236","RT @innova_scape: K2 Data Science: Where is your organization on the #datascience journey? #bigdata #analytics #machinelearning DLTS… https…",FALSE,0,NA,2017-01-18 14:49:52,FALSE,NA,"821731337061236736",NA,"<a href=""http://www.wiomax.com/BigData"" rel=""nofollow"">WioData1</a>","WIOMAX_DC",6,TRUE,FALSE,NA,NA
"1237","Why forward-thinking #analytics matter via @IntelRetail #omnichannel #IoT #VR #NRF17 https://t.co/rG3fbYpWIX https://t.co/iHgcfjKewY",FALSE,0,NA,2017-01-18 14:49:32,FALSE,NA,"821731253313384448",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","ManuelaMerkhofe",0,FALSE,FALSE,NA,NA
"1238","How SAS helps #customerloyalty blossom @1800flowers #omnichannel #analytics https://t.co/UHp3qLCpDZ https://t.co/HnylDB8mIS",FALSE,0,NA,2017-01-18 14:49:17,FALSE,NA,"821731188679188484",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","wgmokc",0,FALSE,FALSE,NA,NA
"1239","Transforming #Mentalhealth Outcomes with #Analytics. Learn more in the Feb. 8 webinar, register:… https://t.co/XSsiz6PjTc",FALSE,0,NA,2017-01-18 14:49:16,TRUE,NA,"821731186108080128",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","ronpreed",0,FALSE,FALSE,NA,NA
"1240","RT @StartGrowthHack: 7 building blocks for #IoT #success: conceptualization, proof of concept, user application, #CRM &amp; #Analytics integrat…",FALSE,0,NA,2017-01-18 14:49:14,FALSE,NA,"821731176289341440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EACCNY",34,TRUE,FALSE,NA,NA
"1241","RT @DiegoKuonen: Lead #DigitalTransformation w/ NEW @UNIGEnews master in business #Analytics: https://t.co/F6Favjhizb 
#DataScience #Statis…",FALSE,0,NA,2017-01-18 14:49:12,FALSE,NA,"821731167640678406",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DiegoKuonen",26,TRUE,FALSE,NA,NA
"1242","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:48:41,FALSE,NA,"821731038254796800",NA,"<a href=""http://roomee.net/blog/LollyDaskal"" rel=""nofollow"">LollyDaskal_Roomee</a>","roomeezon",29,TRUE,FALSE,NA,NA
"1243","Why Predictions Are Not Enough by @billfranksga https://t.co/4kj5BAXwo9 #BigData #PredictiveAnalytics #analytics",FALSE,1,NA,2017-01-18 14:48:23,FALSE,NA,"821730963344408577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Larry_Svenson",3,FALSE,FALSE,NA,NA
"1244","RT @IBMBigData: [Infographic] Delivering more #analytics from more #data sources: https://t.co/kzA3RFp88f https://t.co/PKonU9rpMT",FALSE,0,NA,2017-01-18 14:48:09,FALSE,NA,"821730905136005124",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FuzboleroXV",12,TRUE,FALSE,NA,NA
"1245","RT @IBMBigData: [Infographic] Delivering more #analytics from more #data sources: https://t.co/kzA3RFp88f https://t.co/PKonU9rpMT",FALSE,0,NA,2017-01-18 14:48:09,FALSE,NA,"821730905001783296",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ZeniorXV",12,TRUE,FALSE,NA,NA
"1246","RT @Ronald_vanLoon: Blockchain Startup Chronicled Launches Ethereum IoT Registry | #Analytics #IoT #RT https://t.co/qSpNwrQDGo https://t.co…",FALSE,0,NA,2017-01-18 14:48:07,FALSE,NA,"821730898521505792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","twitanette",9,TRUE,FALSE,NA,NA
"1247","RT @FuturaAnalytics: How to find the most important variables for determining Sales with @tableau @tableaubot #analytics https://t.co/6qVj2…",FALSE,0,NA,2017-01-18 14:48:05,FALSE,NA,"821730887347871744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amitverma0911",2,TRUE,FALSE,NA,NA
"1248","RT @BadeRajasekhar: The evolution of #iot 
#startup #bigdata #analytics #datascience #chatbot #fintech #medtech #smarthome #smartcity #ai #…",FALSE,0,NA,2017-01-18 14:47:50,FALSE,NA,"821730827184783361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KarolynSchalk",44,TRUE,FALSE,NA,NA
"1249","RT @BIScorecard: blog: What's your New Year's resolutions for #data &amp; #analytics for 2017? #gartnerDA https://t.co/pEhoL2ixUy",FALSE,0,NA,2017-01-18 14:47:40,FALSE,NA,"821730785329872897",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PxYx6",10,TRUE,FALSE,NA,NA
"1250","RT @PaulTDenham: Predictive #analytics and #IoT https://t.co/3QJve9LuLN via @ThingsExpo @Ontegrity @CloudExpo #BigData https://t.co/8qRiOeZ…",FALSE,0,NA,2017-01-18 14:47:27,FALSE,NA,"821730728346009604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OkaR0ckFrend",28,TRUE,FALSE,NA,NA
"1251","RT @DKMatai: 10 LARGEST 2030 #Blockchain #Startups #Entrepreneurs #Innovation #FinTech #InsurTech #InsTech #Bitcoin #BigData #Analytics #Sm…",FALSE,0,NA,2017-01-18 14:47:18,FALSE,NA,"821730691876552704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","UKPositive1",29,TRUE,FALSE,NA,NA
"1252","RT @wnbt1959: Why data is a team sport. #DataFirst #BigData #DataScience #DataScientist #DataEngineer #DataArchitect #Analytics https://t.c…",FALSE,0,NA,2017-01-18 14:47:18,FALSE,NA,"821730690765037568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YvesMulkers",5,TRUE,FALSE,NA,NA
